,Batch,Input_Feature,Length,Output_Feature,Kernel,Stride,Device,Time,Mult-Adds,Params
1892,1,1024,16,2048,8,8,cuda,0.0009476041793823242,33558528,16779264
1893,1,1024,16,2048,8,16,cuda,0.0019046926498413085,16779264,16779264
1894,1,1024,16,2048,8,64,cuda,0.0018255257606506349,16779264,16779264
1895,1,1024,16,2048,16,1,cuda,0.0032508492469787596,33556480,33556480
1896,1,1024,16,2048,16,4,cuda,0.0032890725135803225,33556480,33556480
1897,1,1024,16,2048,16,8,cuda,0.003312194347381592,33556480,33556480
1898,1,1024,16,2048,16,16,cuda,0.00332242488861084,33556480,33556480
1899,1,1024,16,2048,16,64,cuda,0.003345022201538086,33556480,33556480
1900,1,1024,64,16,1,1,cuda,0.00018633127212524413,1049600,16400
1901,1,1024,64,16,1,4,cuda,0.00013842344284057618,262400,16400
1902,1,1024,64,16,1,8,cuda,0.00011963844299316407,131200,16400
1903,1,1024,64,16,1,16,cuda,0.00011507034301757812,65600,16400
1904,1,1024,64,16,1,64,cuda,0.00015983343124389648,16400,16400
1905,1,1024,64,16,4,1,cuda,0.00023781776428222657,3998672,65552
1906,1,1024,64,16,4,4,cuda,0.0002476692199707031,1048832,65552
1907,1,1024,64,16,4,8,cuda,0.00023374795913696288,524416,65552
1908,1,1024,64,16,4,16,cuda,0.0002528238296508789,262208,65552
1909,1,1024,64,16,4,64,cuda,0.0003241443634033203,65552,65552
1910,1,1024,64,16,8,1,cuda,0.000512707233428955,7472016,131088
1911,1,1024,64,16,8,4,cuda,0.0004410862922668457,1966320,131088
1912,1,1024,64,16,8,8,cuda,0.00040840864181518555,1048704,131088
1913,1,1024,64,16,8,16,cuda,0.0004086422920227051,524352,131088
1914,1,1024,64,16,8,64,cuda,0.0005108284950256348,131088,131088
1915,1,1024,64,16,16,1,cuda,0.0008661174774169922,12845840,262160
1916,1,1024,64,16,16,4,cuda,0.0007336258888244629,3408080,262160
1917,1,1024,64,16,16,8,cuda,0.0007348203659057617,1835120,262160
1918,1,1024,64,16,16,16,cuda,0.0007410526275634765,1048640,262160
1919,1,1024,64,16,16,64,cuda,0.000859067440032959,262160,262160
1920,1,1024,64,16,64,1,cuda,0.0058681249618530275,1048592,1048592
1921,1,1024,64,16,64,4,cuda,0.0030815291404724123,1048592,1048592
1922,1,1024,64,16,64,8,cuda,0.003068177700042725,1048592,1048592
1923,1,1024,64,16,64,16,cuda,0.003070797920227051,1048592,1048592
1924,1,1024,64,16,64,64,cuda,0.003069005012512207,1048592,1048592
1925,1,1024,64,64,1,1,cuda,0.00011842012405395508,4198400,65600
1926,1,1024,64,64,1,4,cuda,0.00011508464813232422,1049600,65600
1927,1,1024,64,64,1,8,cuda,0.00011151313781738282,524800,65600
1928,1,1024,64,64,1,16,cuda,0.00011166810989379883,262400,65600
1929,1,1024,64,64,1,64,cuda,0.0001559591293334961,65600,65600
1930,1,1024,64,64,4,1,cuda,0.0002430438995361328,15994688,262208
1931,1,1024,64,64,4,4,cuda,0.00026377677917480466,4195328,262208
1932,1,1024,64,64,4,8,cuda,0.00023125171661376954,2097664,262208
1933,1,1024,64,64,4,16,cuda,0.00023273468017578124,1048832,262208
1934,1,1024,64,64,4,64,cuda,0.00032103776931762695,262208,262208
1935,1,1024,64,64,8,1,cuda,0.0004972791671752929,29888064,524352
1936,1,1024,64,64,8,4,cuda,0.00041399002075195315,7865280,524352
1937,1,1024,64,64,8,8,cuda,0.0004041314125061035,4194816,524352
1938,1,1024,64,64,8,16,cuda,0.0004629111289978027,2097408,524352
1939,1,1024,64,64,8,64,cuda,0.0005133247375488281,524352,524352
1940,1,1024,64,64,16,1,cuda,0.0009053206443786621,51383360,1048640
1941,1,1024,64,64,16,4,cuda,0.0010546422004699707,13632320,1048640
1942,1,1024,64,64,16,8,cuda,0.0009725832939147949,7340480,1048640
1943,1,1024,64,64,16,16,cuda,0.0009597539901733398,4194560,1048640
1944,1,1024,64,64,16,64,cuda,0.0009646320343017578,1048640,1048640
1945,1,1024,64,64,64,1,cuda,0.0060292649269104,4194368,4194368
1946,1,1024,64,64,64,4,cuda,0.0032573390007019044,4194368,4194368
1947,1,1024,64,64,64,8,cuda,0.003709733486175537,4194368,4194368
1948,1,1024,64,64,64,16,cuda,0.00535783052444458,4194368,4194368
1949,1,1024,64,64,64,64,cuda,0.0036443328857421876,4194368,4194368
1950,1,1024,64,256,1,1,cuda,0.0002639126777648926,16793600,262400
1951,1,1024,64,256,1,4,cuda,0.0002878069877624512,4198400,262400
1952,1,1024,64,256,1,8,cuda,0.0002398061752319336,2099200,262400
1953,1,1024,64,256,1,16,cuda,0.00022571802139282227,1049600,262400
1954,1,1024,64,256,1,64,cuda,0.00022183418273925783,262400,262400
1955,1,1024,64,256,4,1,cuda,0.0003233790397644043,63978752,1048832
1956,1,1024,64,256,4,4,cuda,0.00033321857452392576,16781312,1048832
1957,1,1024,64,256,4,8,cuda,0.00041070938110351565,8390656,1048832
1958,1,1024,64,256,4,16,cuda,0.0003313922882080078,4195328,1048832
1959,1,1024,64,256,4,64,cuda,0.00043992996215820314,1048832,1048832
1960,1,1024,64,256,8,1,cuda,0.0006621479988098145,119552256,2097408
1961,1,1024,64,256,8,4,cuda,0.0005582022666931152,31461120,2097408
1962,1,1024,64,256,8,8,cuda,0.000588536262512207,16779264,2097408
1963,1,1024,64,256,8,16,cuda,0.0006120872497558594,8389632,2097408
1964,1,1024,64,256,8,64,cuda,0.000659642219543457,2097408,2097408
1965,1,1024,64,256,16,1,cuda,0.0010449552536010741,205533440,4194560
1966,1,1024,64,256,16,4,cuda,0.0010010242462158204,54529280,4194560
1967,1,1024,64,256,16,8,cuda,0.000996260643005371,29361920,4194560
1968,1,1024,64,256,16,16,cuda,0.0010165858268737793,16778240,4194560
1969,1,1024,64,256,16,64,cuda,0.0009949755668640136,4194560,4194560
1970,1,1024,64,256,64,1,cuda,0.006404693126678467,16777472,16777472
1971,1,1024,64,256,64,4,cuda,0.0036128735542297363,16777472,16777472
1972,1,1024,64,256,64,8,cuda,0.003611445426940918,16777472,16777472
1973,1,1024,64,256,64,16,cuda,0.003609950542449951,16777472,16777472
1974,1,1024,64,256,64,64,cuda,0.003612766265869141,16777472,16777472
1975,1,1024,64,1024,1,1,cuda,0.00023606061935424805,67174400,1049600
1976,1,1024,64,1024,1,4,cuda,0.0002032661437988281,16793600,1049600
1977,1,1024,64,1024,1,8,cuda,0.00020724058151245118,8396800,1049600
1978,1,1024,64,1024,1,16,cuda,0.00020458221435546876,4198400,1049600
1979,1,1024,64,1024,1,64,cuda,0.00022178888320922852,1049600,1049600
1980,1,1024,64,1024,4,1,cuda,0.0003567981719970703,255915008,4195328
1981,1,1024,64,1024,4,4,cuda,0.00035264253616333006,67125248,4195328
1982,1,1024,64,1024,4,8,cuda,0.0003543543815612793,33562624,4195328
1983,1,1024,64,1024,4,16,cuda,0.0003820514678955078,16781312,4195328
1984,1,1024,64,1024,4,64,cuda,0.000613706111907959,4195328,4195328
1985,1,1024,64,1024,8,1,cuda,0.000984482765197754,478209024,8389632
1986,1,1024,64,1024,8,4,cuda,0.0006809020042419433,125844480,8389632
1987,1,1024,64,1024,8,8,cuda,0.000626678466796875,67117056,8389632
1988,1,1024,64,1024,8,16,cuda,0.0006121301651000977,33558528,8389632
1989,1,1024,64,1024,8,64,cuda,0.0009183573722839355,8389632,8389632
1990,1,1024,64,1024,16,1,cuda,0.0017374157905578613,822133760,16778240
1991,1,1024,64,1024,16,4,cuda,0.0012500500679016114,218117120,16778240
1992,1,1024,64,1024,16,8,cuda,0.0011832785606384277,117447680,16778240
1993,1,1024,64,1024,16,16,cuda,0.0011760473251342773,67112960,16778240
1994,1,1024,64,1024,16,64,cuda,0.0016822528839111328,16778240,16778240
1995,1,1024,64,1024,64,1,cuda,0.009060983657836913,67109888,67109888
1996,1,1024,64,1024,64,4,cuda,0.006481831073760986,67109888,67109888
1997,1,1024,64,1024,64,8,cuda,0.006423287391662598,67109888,67109888
1998,1,1024,64,1024,64,16,cuda,0.006461441516876221,67109888,67109888
1999,1,1024,64,1024,64,64,cuda,0.00645833969116211,67109888,67109888
2000,1,1024,64,2048,1,1,cuda,0.00024938344955444336,134348800,2099200
2001,1,1024,64,2048,1,4,cuda,0.00022129297256469726,33587200,2099200
2002,1,1024,64,2048,1,8,cuda,0.00022104501724243164,16793600,2099200
2003,1,1024,64,2048,1,16,cuda,0.00022968053817749024,8396800,2099200
2004,1,1024,64,2048,1,64,cuda,0.00024221897125244142,2099200,2099200
2005,1,1024,64,2048,4,1,cuda,0.0005791091918945313,511830016,8390656
2006,1,1024,64,2048,4,4,cuda,0.0004889750480651855,134250496,8390656
2007,1,1024,64,2048,4,8,cuda,0.00043666839599609375,67125248,8390656
2008,1,1024,64,2048,4,16,cuda,0.00042737483978271484,33562624,8390656
2009,1,1024,64,2048,4,64,cuda,0.0012039446830749512,8390656,8390656
2010,1,1024,64,2048,8,1,cuda,0.0019322443008422852,956418048,16779264
2011,1,1024,64,2048,8,4,cuda,0.0009625005722045898,251688960,16779264
2012,1,1024,64,2048,8,8,cuda,0.0009584808349609375,134234112,16779264
2013,1,1024,64,2048,8,16,cuda,0.000942375659942627,67117056,16779264
2014,1,1024,64,2048,8,64,cuda,0.001865370273590088,16779264,16779264
2015,1,1024,64,2048,16,1,cuda,0.0034044408798217774,1644267520,33556480
2016,1,1024,64,2048,16,4,cuda,0.0018524670600891114,436234240,33556480
2017,1,1024,64,2048,16,8,cuda,0.0018331027030944825,234895360,33556480
2018,1,1024,64,2048,16,16,cuda,0.0018097448348999023,134225920,33556480
2019,1,1024,64,2048,16,64,cuda,0.0033546900749206543,33556480,33556480
2020,1,1024,64,2048,64,1,cuda,0.013226971626281739,134219776,134219776
2021,1,1024,64,2048,64,4,cuda,0.013080108165740966,134219776,134219776
2022,1,1024,64,2048,64,8,cuda,0.01324160099029541,134219776,134219776
2023,1,1024,64,2048,64,16,cuda,0.01316044807434082,134219776,134219776
2024,1,1024,64,2048,64,64,cuda,0.013050825595855712,134219776,134219776
2025,1,1024,256,16,1,1,cuda,0.0001426815986633301,4198400,16400
2026,1,1024,256,16,1,4,cuda,0.00012480974197387696,1049600,16400
2027,1,1024,256,16,1,8,cuda,0.000137786865234375,524800,16400
2028,1,1024,256,16,1,16,cuda,0.00011888980865478516,262400,16400
2029,1,1024,256,16,1,64,cuda,0.00011458873748779297,65600,16400
2030,1,1024,256,16,4,1,cuda,0.00048632383346557616,16584656,65552
2031,1,1024,256,16,4,4,cuda,0.0002507925033569336,4195328,65552
2032,1,1024,256,16,4,8,cuda,0.00024958610534667967,2097664,65552
2033,1,1024,256,16,4,16,cuda,0.00024350404739379884,1048832,65552
2034,1,1024,256,16,4,64,cuda,0.00025914192199707033,262208,65552
2035,1,1024,256,16,8,1,cuda,0.0008510899543762207,32640912,131088
2036,1,1024,256,16,8,4,cuda,0.0003949594497680664,8258544,131088
2037,1,1024,256,16,8,8,cuda,0.0004369187355041504,4194816,131088
2038,1,1024,256,16,8,16,cuda,0.00042555570602416994,2097408,131088
2039,1,1024,256,16,8,64,cuda,0.0004104518890380859,524352,131088
2040,1,1024,256,16,16,1,cuda,0.001586160659790039,63180560,262160
2041,1,1024,256,16,16,4,cuda,0.0007937049865722656,15991760,262160
2042,1,1024,256,16,16,8,cuda,0.0007558250427246093,8126960,262160
2043,1,1024,256,16,16,16,cuda,0.0007608914375305175,4194560,262160
2044,1,1024,256,16,16,64,cuda,0.0007428479194641113,1048640,262160
2045,1,1024,256,16,64,1,cuda,0.00597860336303711,202378256,1048592
2046,1,1024,256,16,64,4,cuda,0.0032245326042175293,51381008,1048592
2047,1,1024,256,16,64,8,cuda,0.003561346530914307,26214800,1048592
2048,1,1024,256,16,64,16,cuda,0.0035694289207458497,13631696,1048592
2049,1,1024,256,16,64,64,cuda,0.0035986232757568358,4194368,1048592
2050,1,1024,256,64,1,1,cuda,0.00015998363494873046,16793600,65600
2051,1,1024,256,64,1,4,cuda,0.00011760711669921874,4198400,65600
2052,1,1024,256,64,1,8,cuda,0.000124356746673584,2099200,65600
2053,1,1024,256,64,1,16,cuda,0.00011154413223266602,1049600,65600
2054,1,1024,256,64,1,64,cuda,0.00011121749877929688,262400,65600
2055,1,1024,256,64,4,1,cuda,0.00048021554946899416,66338624,262208
2056,1,1024,256,64,4,4,cuda,0.00024927854537963866,16781312,262208
2057,1,1024,256,64,4,8,cuda,0.0002470064163208008,8390656,262208
2058,1,1024,256,64,4,16,cuda,0.00024235010147094727,4195328,262208
2059,1,1024,256,64,4,64,cuda,0.00023557662963867188,1048832,262208
2060,1,1024,256,64,8,1,cuda,0.000865035057067871,130563648,524352
2061,1,1024,256,64,8,4,cuda,0.0004047536849975586,33034176,524352
2062,1,1024,256,64,8,8,cuda,0.00042686700820922854,16779264,524352
2063,1,1024,256,64,8,16,cuda,0.00044766664505004885,8389632,524352
2064,1,1024,256,64,8,64,cuda,0.00040486574172973635,2097408,524352
2065,1,1024,256,64,16,1,cuda,0.0016384339332580567,252722240,1048640
2066,1,1024,256,64,16,4,cuda,0.0010779857635498046,63967040,1048640
2067,1,1024,256,64,16,8,cuda,0.001056203842163086,32507840,1048640
2068,1,1024,256,64,16,16,cuda,0.0010953664779663086,16778240,1048640
2069,1,1024,256,64,16,64,cuda,0.001058175563812256,4194560,1048640
2070,1,1024,256,64,64,1,cuda,0.006273930072784424,809513024,4194368
2071,1,1024,256,64,64,4,cuda,0.0033599019050598146,205524032,4194368
2072,1,1024,256,64,64,8,cuda,0.0037154030799865724,104859200,4194368
2073,1,1024,256,64,64,16,cuda,0.0037728023529052736,54526784,4194368
2074,1,1024,256,64,64,64,cuda,0.003943486213684082,16777472,4194368
2075,1,1024,256,256,1,1,cuda,0.00020738363265991212,67174400,262400
2076,1,1024,256,256,1,4,cuda,0.00020719766616821288,16793600,262400
2077,1,1024,256,256,1,8,cuda,0.00020678043365478515,8396800,262400
2078,1,1024,256,256,1,16,cuda,0.00022340059280395508,4198400,262400
2079,1,1024,256,256,1,64,cuda,0.0002181267738342285,1049600,262400
2080,1,1024,256,256,4,1,cuda,0.0004893469810485839,265354496,1048832
2081,1,1024,256,256,4,4,cuda,0.00031800508499145507,67125248,1048832
2082,1,1024,256,256,4,8,cuda,0.0003822898864746094,33562624,1048832
2083,1,1024,256,256,4,16,cuda,0.00033025264739990236,16781312,1048832
2084,1,1024,256,256,4,64,cuda,0.00032618045806884763,4195328,1048832
2085,1,1024,256,256,8,1,cuda,0.0008816385269165039,522254592,2097408
2086,1,1024,256,256,8,4,cuda,0.0006627082824707031,132136704,2097408
2087,1,1024,256,256,8,8,cuda,0.0007195687294006348,67117056,2097408
2088,1,1024,256,256,8,16,cuda,0.0008530044555664063,33558528,2097408
2089,1,1024,256,256,8,64,cuda,0.0005574917793273926,8389632,2097408
2090,1,1024,256,256,16,1,cuda,0.0016353344917297364,1010888960,4194560
2091,1,1024,256,256,16,4,cuda,0.001136770248413086,255868160,4194560
2092,1,1024,256,256,16,8,cuda,0.0013643956184387206,130031360,4194560
2093,1,1024,256,256,16,16,cuda,0.0012184691429138184,67112960,4194560
2094,1,1024,256,256,16,64,cuda,0.0010698652267456055,16778240,4194560
2095,1,1024,256,256,64,1,cuda,0.006173136234283447,3238052096,16777472
2096,1,1024,256,256,64,4,cuda,0.0033727121353149415,822096128,16777472
2097,1,1024,256,256,64,8,cuda,0.003949952125549316,419436800,16777472
2098,1,1024,256,256,64,16,cuda,0.003946278095245361,218107136,16777472
2099,1,1024,256,256,64,64,cuda,0.004016587734222412,67109888,16777472
2100,1,1024,256,1024,1,1,cuda,0.0002600955963134766,268697600,1049600
2101,1,1024,256,1024,1,4,cuda,0.00025301218032836915,67174400,1049600
2102,1,1024,256,1024,1,8,cuda,0.0002455615997314453,33587200,1049600
2103,1,1024,256,1024,1,16,cuda,0.00024474382400512695,16793600,1049600
2104,1,1024,256,1024,1,64,cuda,0.0002441978454589844,4198400,1049600
2105,1,1024,256,1024,4,1,cuda,0.0006035375595092774,1061417984,4195328
2106,1,1024,256,1024,4,4,cuda,0.0004944014549255371,268500992,4195328
2107,1,1024,256,1024,4,8,cuda,0.00040783405303955076,134250496,4195328
2108,1,1024,256,1024,4,16,cuda,0.00039399385452270507,67125248,4195328
2109,1,1024,256,1024,4,64,cuda,0.0003886222839355469,16781312,4195328
2110,1,1024,256,1024,8,1,cuda,0.0012781596183776855,2089018368,8389632
2111,1,1024,256,1024,8,4,cuda,0.0008348679542541504,528546816,8389632
2112,1,1024,256,1024,8,8,cuda,0.0007789778709411621,268468224,8389632
2113,1,1024,256,1024,8,16,cuda,0.0007537007331848145,134234112,8389632
2114,1,1024,256,1024,8,64,cuda,0.00071943998336792,33558528,8389632
2115,1,1024,256,1024,16,1,cuda,0.0025249385833740236,4043555840,16778240
2116,1,1024,256,1024,16,4,cuda,0.0016583824157714844,1023472640,16778240
2117,1,1024,256,1024,16,8,cuda,0.00134904146194458,520125440,16778240
2118,1,1024,256,1024,16,16,cuda,0.0013629055023193358,268451840,16778240
2119,1,1024,256,1024,16,64,cuda,0.0012643766403198243,67112960,16778240
2120,1,1024,256,1024,64,1,cuda,0.009672808647155761,12952208384,67109888
2121,1,1024,256,1024,64,4,cuda,0.00646697998046875,3288384512,67109888
2122,1,1024,256,1024,64,8,cuda,0.004657001495361328,1677747200,67109888
2123,1,1024,256,1024,64,16,cuda,0.00468064546585083,872428544,67109888
2124,1,1024,256,1024,64,64,cuda,0.004760241508483887,268439552,67109888
2125,1,1024,256,2048,1,1,cuda,0.000352628231048584,537395200,2099200
2126,1,1024,256,2048,1,4,cuda,0.000245206356048584,134348800,2099200
2127,1,1024,256,2048,1,8,cuda,0.0002517271041870117,67174400,2099200
2128,1,1024,256,2048,1,16,cuda,0.00023228883743286132,33587200,2099200
2129,1,1024,256,2048,1,64,cuda,0.00023366689682006837,8396800,2099200
2130,1,1024,256,2048,4,1,cuda,0.0012315702438354492,2122835968,8390656
2131,1,1024,256,2048,4,4,cuda,0.0007397603988647461,537001984,8390656
2132,1,1024,256,2048,4,8,cuda,0.0005369949340820313,268500992,8390656
2133,1,1024,256,2048,4,16,cuda,0.0005113673210144043,134250496,8390656
2134,1,1024,256,2048,4,64,cuda,0.00045616865158081053,33562624,8390656
2135,1,1024,256,2048,8,1,cuda,0.0024888801574707033,4178036736,16779264
2136,1,1024,256,2048,8,4,cuda,0.0014952540397644043,1057093632,16779264
2137,1,1024,256,2048,8,8,cuda,0.0009980416297912598,536936448,16779264
2138,1,1024,256,2048,8,16,cuda,0.0009936451911926269,268468224,16779264
2139,1,1024,256,2048,8,64,cuda,0.0009110713005065918,67117056,16779264
2140,1,1024,256,2048,16,1,cuda,0.004861001968383789,8087111680,33556480
2141,1,1024,256,2048,16,4,cuda,0.0030736303329467773,2046945280,33556480
2142,1,1024,256,2048,16,8,cuda,0.0019586777687072756,1040250880,33556480
2143,1,1024,256,2048,16,16,cuda,0.001950376033782959,536903680,33556480
2144,1,1024,256,2048,16,64,cuda,0.0018206954002380372,134225920,33556480
2145,1,1024,256,2048,64,1,cuda,0.01932133436203003,25904416768,134219776
2146,1,1024,256,2048,64,4,cuda,0.012805612087249755,6576769024,134219776
2147,1,1024,256,2048,64,8,cuda,0.0075025796890258786,3355494400,134219776
2148,1,1024,256,2048,64,16,cuda,0.007498688697814941,1744857088,134219776
2149,1,1024,256,2048,64,64,cuda,0.007222666740417481,536879104,134219776
2150,1,1024,1024,16,1,1,cuda,0.00022478818893432618,16793600,16400
2151,1,1024,1024,16,1,4,cuda,0.00020646333694458008,4198400,16400
2152,1,1024,1024,16,1,8,cuda,0.00019550561904907226,2099200,16400
2153,1,1024,1024,16,1,16,cuda,0.00019927501678466798,1049600,16400
2154,1,1024,1024,16,1,64,cuda,0.00015952110290527345,262400,16400
2155,1,1024,1024,16,4,1,cuda,0.0005542731285095215,66928592,65552
2156,1,1024,1024,16,4,4,cuda,0.0006392860412597657,16781312,65552
2157,1,1024,1024,16,4,8,cuda,0.0005522942543029785,8390656,65552
2158,1,1024,1024,16,4,16,cuda,0.0005411911010742188,4195328,65552
2159,1,1024,1024,16,4,64,cuda,0.0006204390525817871,1048832,65552
2160,1,1024,1024,16,8,1,cuda,0.0009187412261962891,133316496,131088
2161,1,1024,1024,16,8,4,cuda,0.0009770464897155761,33427440,131088
2162,1,1024,1024,16,8,8,cuda,0.0010023164749145509,16779264,131088
2163,1,1024,1024,16,8,16,cuda,0.0009464955329895019,8389632,131088
2164,1,1024,1024,16,8,64,cuda,0.000890655517578125,2097408,131088
2165,1,1024,1024,16,16,1,cuda,0.001616501808166504,264519440,262160
2166,1,1024,1024,16,16,4,cuda,0.0016956996917724609,66326480,262160
2167,1,1024,1024,16,16,8,cuda,0.0016521072387695312,33294320,262160
2168,1,1024,1024,16,16,16,cuda,0.0016411972045898438,16778240,262160
2169,1,1024,1024,16,16,64,cuda,0.002224268913269043,4194560,262160
2170,1,1024,1024,16,64,1,cuda,0.010543675422668456,1007696912,1048592
2171,1,1024,1024,16,64,4,cuda,0.006549406051635742,252710672,1048592
2172,1,1024,1024,16,64,8,cuda,0.005182161331176758,126879632,1048592
2173,1,1024,1024,16,64,16,cuda,0.003952925205230713,63964112,1048592
2174,1,1024,1024,16,64,64,cuda,0.0037978291511535645,16777472,1048592
2175,1,1024,1024,64,1,1,cuda,0.00016222476959228515,67174400,65600
2176,1,1024,1024,64,1,4,cuda,0.00014009237289428712,16793600,65600
2177,1,1024,1024,64,1,8,cuda,0.0001503419876098633,8396800,65600
2178,1,1024,1024,64,1,16,cuda,0.0001518559455871582,4198400,65600
2179,1,1024,1024,64,1,64,cuda,0.00011351346969604493,1049600,65600
2180,1,1024,1024,64,4,1,cuda,0.0005167341232299805,267714368,262208
2181,1,1024,1024,64,4,4,cuda,0.0005151081085205078,67125248,262208
2182,1,1024,1024,64,4,8,cuda,0.000509195327758789,33562624,262208
2183,1,1024,1024,64,4,16,cuda,0.0005331873893737793,16781312,262208
2184,1,1024,1024,64,4,64,cuda,0.0005171751976013184,4195328,262208
2185,1,1024,1024,64,8,1,cuda,0.0008955883979797363,533265984,524352
